Consommation (MW),TMoy (°C),TMin (°C),TMax (°C)
3398426.0,3.390833333333333,0.6016666666666667,6.1825
3208986.0,7.125,3.8074999999999997,10.4425
3397483.0,3.329166666666667,0.08666666666666666,6.573333333333333
3223925.0,6.935,5.130833333333333,8.740833333333333
3479638.0,6.569166666666667,4.239166666666667,8.894166666666667
3146210.0,9.566666666666668,6.791666666666667,12.342500000000001
3823833.0,0.6966666666666667,-2.5058333333333334,3.8975000000000004
3120121.0,9.010833333333332,5.644166666666667,12.376666666666667
3396230.0,5.610833333333333,3.0825,8.136666666666667
3851051.0,0.8475,-2.8475,4.541666666666667
3357586.0,7.829166666666667,4.429166666666666,11.2275
2888443.0,8.228333333333333,4.505,11.955
3402872.0,2.3375,0.5058333333333332,4.1691666666666665
3435827.0,4.005,-0.4008333333333333,8.409166666666666
3137399.0,9.02,4.733333333333333,13.306666666666667
3253830.0,7.698333333333333,2.5516666666666667,12.843333333333334
2946992.0,8.383333333333333,3.8858333333333337,12.881666666666668
2713087.0,9.018333333333333,5.054166666666666,12.987499999999999
3003076.0,5.468333333333334,0.8525,10.084166666666667
2824271.0,8.565,4.1525,12.9775
2193573.0,13.635,5.251666666666666,22.019166666666667
2173031.0,13.7575,9.355833333333333,18.160833333333333
2718097.0,10.035,4.446666666666666,15.6225
2055632.0,15.261666666666665,7.691666666666666,22.83
2843066.0,7.129166666666666,0.005833333333333283,14.250833333333333
1873597.0,17.1925,11.515833333333333,22.87
2184603.0,11.540000000000001,7.5125,15.565833333333332
1958325.0,17.666666666666668,11.1875,24.145833333333332
2273773.0,12.935,9.85,16.021666666666665
1810963.0,17.1275,10.345833333333333,23.90833333333333
2049087.0,15.531666666666666,8.115833333333333,22.948333333333334
2234880.0,19.303333333333335,13.847499999999998,24.760833333333334
2272506.0,18.2975,10.265,26.33
2242028.0,19.601666666666667,14.025,25.176666666666666
1983129.0,15.521666666666667,10.316666666666666,20.724166666666665
2060660.0,14.64,9.64,19.640833333333333
2178700.0,18.745,12.485,25.003333333333334
2327956.0,21.05333333333333,14.57,27.53916666666667
2107514.0,23.643333333333334,17.2575,30.0275
1940431.0,23.1075,16.615,29.599166666666665
2278723.0,21.034166666666668,15.298333333333334,26.769166666666667
2229743.0,19.459999999999997,11.779166666666667,27.1425
2206691.0,17.821666666666665,13.451666666666668,22.189999999999998
2008803.0,20.288333333333334,14.985,25.594166666666666
2027545.0,18.309166666666666,15.171666666666667,21.444999999999997
2140464.0,22.640833333333333,17.945,27.337500000000002
2084274.0,22.635,15.652499999999998,29.620833333333334
1958491.0,26.590833333333336,18.503333333333334,34.68083333333333
1704114.0,17.608333333333334,12.791666666666666,22.424166666666665
2331247.0,20.41,14.542499999999999,26.27916666666667
2276302.0,16.758333333333333,13.248333333333333,20.269166666666667
1986108.0,17.574166666666667,9.814166666666667,25.333333333333332
1863237.0,14.565833333333332,9.570833333333333,19.558333333333334
2190522.0,18.633333333333333,11.431666666666667,25.83583333333333
2264687.0,22.333333333333332,16.36583333333333,28.301666666666666
2204257.0,12.1775,7.496666666666667,16.856666666666666
2073713.0,13.474166666666667,9.582500000000001,17.366666666666667
2330772.0,13.733333333333334,8.751666666666667,18.715833333333332
2370627.0,15.185833333333333,10.914166666666667,19.460833333333333
2429851.0,15.341666666666667,11.244166666666667,19.4375
2358098.0,13.255833333333333,7.5683333333333325,18.944166666666668
3265409.0,5.136666666666667,1.6900000000000002,8.581666666666667
3164071.0,5.989166666666667,2.8766666666666665,9.099166666666667
2865095.0,9.530833333333334,5.3933333333333335,13.67
2965023.0,6.949166666666667,3.608333333333333,10.291666666666666
2195078.0,14.025,10.556666666666667,17.4925
2872667.0,8.540000000000001,4.389166666666667,12.688333333333333
3402550.0,6.429166666666667,0.9816666666666668,11.878333333333332
3488302.0,5.065833333333333,2.6374999999999997,7.496666666666667
2782919.0,9.286666666666667,6.301666666666667,12.270833333333334
2777558.0,9.923333333333334,7.09,12.76
3432353.0,4.053333333333334,1.3866666666666667,6.720833333333334
2854907.0,8.5175,5.420833333333333,11.610833333333332
3610002.0,4.798333333333333,2.125,7.471666666666667
3296814.0,6.498333333333334,3.4333333333333336,9.565
3556867.0,4.4075,2.235,6.578333333333333
3060030.0,10.251666666666667,7.365833333333334,13.140833333333333
3613764.0,0.4791666666666667,-2.6666666666666665,3.6275
3225346.0,8.209166666666667,4.7525,11.671666666666667
3517228.0,3.8091666666666666,1.1241666666666665,6.493333333333333
3834079.0,1.4808333333333332,-2.1733333333333333,5.135833333333333
3007282.0,8.880833333333333,5.408333333333334,12.355833333333335
2740059.0,9.5325,5.140833333333333,13.924166666666666
3588990.0,1.78,-0.3508333333333334,3.908333333333333
3384644.0,5.495,2.3508333333333336,8.640833333333333
2923533.0,12.169166666666667,9.260833333333332,15.076666666666668
3082593.0,10.180833333333334,5.4725,14.89
2644055.0,10.847499999999998,7.281666666666666,14.415000000000001
3014804.0,8.479166666666666,5.189166666666666,11.768333333333333
3053023.0,5.452500000000001,-0.3133333333333334,11.219166666666666
2561166.0,8.78,4.480833333333333,13.079166666666666
1999469.0,15.409999999999998,6.555833333333333,24.2625
2540301.0,12.673333333333334,9.949166666666667,15.3925
2713827.0,10.565,5.3875,15.7425
2009054.0,15.4225,6.8691666666666675,23.977500000000003
2682524.0,9.649166666666668,2.6641666666666666,16.633333333333333
2252905.0,16.785833333333333,13.810833333333333,19.76
2466218.0,11.924999999999999,6.273333333333333,17.575
2109138.0,15.69,10.928333333333333,20.4525
2504241.0,12.575000000000001,8.859166666666667,16.29
1775559.0,18.138333333333332,12.9325,23.343333333333334
1892341.0,18.11583333333333,12.17,24.060000000000002
2235006.0,18.9875,13.293333333333335,24.683333333333334
2253976.0,18.7225,14.1825,23.264166666666668
1999661.0,20.545833333333334,15.79,25.305000000000003
1856597.0,15.600833333333334,10.443333333333333,20.759166666666665
2136384.0,14.410000000000002,10.058333333333334,18.7625
2198204.0,19.465833333333332,12.825000000000001,26.106666666666666
2077110.0,21.9825,15.8275,28.135
1932720.0,22.615,17.703333333333333,27.526666666666667
2294131.0,22.3425,16.4175,28.269166666666667
2274820.0,19.645833333333332,13.746666666666668,25.5475
2265731.0,22.094166666666666,14.376666666666667,29.811666666666667
2187283.0,17.890833333333333,12.729166666666666,23.051666666666666
2025396.0,18.335,13.895833333333334,22.775833333333335
2006395.0,16.483333333333334,11.884166666666667,21.079166666666666
2076201.0,19.14,16.07,22.210833333333337
2097262.0,24.09583333333333,19.195833333333333,28.995
1878303.0,27.043333333333333,18.969166666666666,35.11666666666667
1902612.0,18.450833333333332,12.814166666666667,24.088333333333335
2304757.0,19.925833333333333,13.085833333333333,26.761666666666667
2009325.0,15.588333333333333,12.513333333333334,18.664166666666667
1877555.0,19.392500000000002,11.14,27.645
2199626.0,13.1925,6.6175,19.769166666666667
2203784.0,19.99416666666667,13.304166666666667,26.686666666666667
2250860.0,21.1575,17.386666666666667,24.9275
2116815.0,10.815833333333332,5.519166666666667,16.110833333333336
2401250.0,14.181666666666667,9.92,18.444166666666668
2367686.0,15.4825,8.29,22.673333333333332
2393473.0,13.940833333333332,10.955833333333333,16.925
2373551.0,14.534166666666666,10.931666666666667,18.136666666666667
2115912.0,12.969999999999999,7.538333333333334,18.404166666666665
3254404.0,7.2925,4.191666666666666,10.395833333333334
3122458.0,7.325833333333333,4.495833333333334,10.155
2802345.0,11.215000000000002,7.149166666666666,15.280833333333334
2762729.0,6.473333333333334,2.6075,10.340833333333334
2457529.0,13.570833333333333,9.115833333333333,18.025000000000002
2984049.0,7.336666666666667,2.5825,12.092500000000001
3326998.0,6.8066666666666675,1.7425,11.8725
3368181.0,3.145,-0.38916666666666666,6.68
2660403.0,9.893333333333333,7.927499999999999,11.860833333333334
3186645.0,8.3775,6.269166666666667,10.4825
3501956.0,3.388333333333333,0.22666666666666666,6.549166666666667
2783922.0,7.836666666666666,5.3975,10.276666666666666
3602776.0,5.1925,2.794166666666667,7.588333333333334
3235450.0,7.769166666666667,5.1925,10.346666666666666
3718722.0,2.4908333333333332,-0.18583333333333332,5.1674999999999995
3108127.0,7.924166666666667,6.101666666666667,9.745833333333334
3518075.0,0.9641666666666667,-2.0616666666666665,3.9891666666666663
3370686.0,5.32,2.48,8.161666666666667
3553268.0,3.2775,-0.04333333333333337,6.6000000000000005
3474523.0,2.7866666666666666,-1.4874999999999998,7.0625
2896490.0,8.167499999999999,5.399166666666667,10.939166666666667
2965098.0,10.917499999999999,8.409166666666666,13.426666666666668
3639323.0,0.9091666666666667,-1.6725,3.4899999999999998
3332218.0,6.4975,2.7983333333333333,10.200000000000001
2804526.0,11.473333333333334,6.445833333333333,16.5
2656846.0,13.259166666666665,9.866666666666667,16.6525
2460186.0,11.651666666666666,8.845,14.456666666666665
3031598.0,9.899166666666666,6.274166666666667,13.525
3059683.0,6.299166666666667,-0.07666666666666666,12.674166666666666
2362678.0,10.52,2.793333333333333,18.2475
2316312.0,13.590833333333334,7.609999999999999,19.57166666666667
2647207.0,11.438333333333333,8.011666666666667,14.866666666666667
2729074.0,9.86,5.640000000000001,14.075833333333334
1950721.0,16.005,7.7941666666666665,24.215
2400086.0,10.824166666666665,7.676666666666667,13.971666666666666
2319116.0,17.100833333333334,13.193333333333333,21.00916666666667
2446328.0,13.26,5.620833333333334,20.900833333333335
1971759.0,13.8375,10.1675,17.5075
2476393.0,12.81,7.711666666666667,17.906666666666666
1742220.0,17.224999999999998,13.3975,21.051666666666666
2191371.0,14.6275,11.546666666666667,17.7075
2203791.0,18.1125,13.198333333333332,23.026666666666667
2002749.0,20.039166666666667,12.9525,27.125
1874669.0,20.14,15.426666666666668,24.85166666666667
1950210.0,15.200000000000001,11.800833333333335,18.595
2148970.0,14.434166666666668,9.701666666666666,19.166666666666668
2211886.0,20.263333333333332,14.055833333333334,26.47583333333333
1951960.0,22.439166666666665,15.767499999999998,29.1125
2256602.0,20.284166666666668,16.425,24.143333333333334
2341434.0,20.82,15.795833333333334,25.843333333333334
2297640.0,20.646666666666665,13.4775,27.816666666666666
2221851.0,20.554166666666667,16.220000000000002,24.889166666666668
1960990.0,18.114166666666666,13.329166666666666,22.900000000000002
1998380.0,15.625833333333333,10.171666666666667,21.080833333333334
2004845.0,16.220833333333335,11.9625,20.478333333333335
2019510.0,18.129166666666666,12.043333333333335,24.21666666666667
1883795.0,22.120833333333334,18.061666666666667,26.175833333333333
2080458.0,26.34583333333333,19.499166666666667,33.193333333333335
1965429.0,20.146666666666665,13.989166666666668,26.30333333333333
2040340.0,20.203333333333333,13.18,27.228333333333335
1890823.0,14.770833333333334,9.973333333333333,19.569166666666664
2215550.0,19.821666666666665,13.0075,26.635833333333334
2248593.0,15.450000000000001,9.772499999999999,21.12666666666667
2208745.0,20.592499999999998,15.170833333333334,26.013333333333335
2207732.0,20.3,16.9475,23.6525
2561824.0,9.26,3.174166666666667,15.348333333333334
2432693.0,14.368333333333332,10.300833333333333,18.438333333333333
2352010.0,16.9575,11.198333333333332,22.715833333333332
2396861.0,14.575000000000001,10.395,18.7525
2173182.0,12.13,8.4925,15.765833333333333
2050133.0,12.402499999999998,6.854166666666667,17.9525
3133556.0,9.080833333333333,6.635000000000001,11.528333333333334
3042079.0,8.9675,5.8625,12.074166666666665
2497762.0,12.237499999999999,9.589166666666666,14.880833333333333
2672734.0,6.584166666666667,3.485,9.683333333333334
2521712.0,12.311666666666667,8.958333333333334,15.665000000000001
3052178.0,6.773333333333333,1.9008333333333336,11.645000000000001
3084960.0,5.9816666666666665,1.135,10.818333333333333
3183546.0,6.435833333333334,1.3425,11.528333333333334
3071984.0,8.147499999999999,5.581666666666667,10.71
3352215.0,4.949166666666667,0.6749999999999999,9.223333333333334
3420132.0,5.0175,2.0483333333333333,7.984999999999999
3186708.0,7.81,5.2875000000000005,10.333333333333334
3529301.0,6.732500000000001,3.4141666666666666,10.051666666666666
3288771.0,6.420833333333333,3.8691666666666666,8.9725
3673595.0,3.19,-0.14083333333333334,6.5200000000000005
2980059.0,5.870833333333334,2.485,9.254166666666666
3862856.0,0.7108333333333334,-3.4908333333333332,4.9125000000000005
3375458.0,4.6525,0.8450000000000001,8.4625
3353108.0,2.6824999999999997,-0.23000000000000007,5.5975
3222483.0,5.116666666666666,1.7433333333333332,8.491666666666665
3347275.0,6.31,3.114166666666667,9.505833333333333
3112416.0,8.573333333333332,6.266666666666667,10.885
3763852.0,-0.18916666666666662,-3.4924999999999997,3.114166666666667
3234622.0,6.680833333333333,2.3841666666666668,10.979166666666666
2495137.0,11.207500000000001,3.7191666666666663,18.695833333333333
2444561.0,12.696666666666667,8.910833333333334,16.484166666666667
2931548.0,7.81,4.156666666666666,11.4625
2808796.0,13.346666666666666,9.99,16.706666666666667
2878198.0,10.759166666666667,6.824166666666667,14.695
2598571.0,12.319166666666668,7.9816666666666665,16.654999999999998
2414132.0,11.35,5.734166666666667,16.965
2692073.0,11.035833333333334,5.864166666666667,16.210833333333333
2744205.0,9.658333333333333,5.1075,14.208333333333334
1822299.0,15.99,7.803333333333334,24.1775
2403757.0,8.165000000000001,5.4624999999999995,10.866666666666667
2343317.0,14.754166666666668,11.385,18.12333333333333
2424432.0,14.94,10.771666666666667,19.11
2118701.0,13.8125,5.9558333333333335,21.666666666666668
2199624.0,13.54,9.866666666666665,17.215
2087727.0,11.119166666666667,8.08,14.161666666666667
2291575.0,12.387500000000001,8.354999999999999,16.419166666666666
1953912.0,18.154166666666665,14.800833333333332,21.50583333333333
1885558.0,21.361666666666665,14.1975,28.525833333333335
2219039.0,19.048333333333336,16.051666666666666,22.045833333333334
2260202.0,12.855833333333335,8.863333333333333,16.848333333333333
2150430.0,15.639166666666668,10.9425,20.333333333333332
2197864.0,20.75916666666667,14.588333333333333,26.93166666666667
2276981.0,20.724999999999998,17.040000000000003,24.406666666666666
2304032.0,19.749166666666667,15.041666666666666,24.455
2318439.0,19.190833333333334,13.780833333333334,24.602500000000003
2317411.0,21.958333333333332,15.859166666666667,28.05333333333333
1954822.0,18.36916666666667,12.274166666666666,24.46666666666667
1855527.0,19.023333333333333,13.386666666666665,24.66
2006558.0,16.270833333333332,9.554166666666667,22.9875
1995199.0,16.405,11.762500000000001,21.048333333333332
1872023.0,19.31416666666667,12.639166666666666,25.988333333333333
1764341.0,18.99416666666667,14.44,23.549166666666665
2124890.0,26.653333333333332,19.25583333333333,34.05083333333334
2006798.0,21.05,13.971666666666666,28.125
1910115.0,21.0075,15.109166666666667,26.905
2247934.0,15.740833333333333,12.0,19.482499999999998
2294786.0,20.607499999999998,12.5075,28.704166666666666
2255681.0,16.708333333333332,10.005,23.412499999999998
2183525.0,19.765,13.205,26.324166666666667
1954712.0,18.660833333333333,13.505,23.8175
2665231.0,9.4375,4.2225,14.652500000000002
2431880.0,15.703333333333333,10.237499999999999,21.170833333333334
2329622.0,18.43166666666667,13.553333333333333,23.314166666666665
2352356.0,15.485,9.58,21.388333333333332
2160979.0,10.789166666666667,7.366666666666667,14.21
2378010.0,12.041666666666666,6.7,17.3825
2772817.0,8.065833333333332,5.363333333333333,10.7675
2636913.0,10.586666666666668,7.7525,13.420833333333334
2345520.0,13.0775,10.175833333333333,15.980833333333335
2762042.0,6.7175,3.296666666666667,10.137500000000001
2332166.0,11.226666666666667,7.81,14.643333333333333
2738100.0,7.738333333333333,2.9316666666666666,12.543333333333335
2946352.0,5.555,1.4458333333333335,9.665833333333333
3386407.0,7.124166666666667,4.4624999999999995,9.785833333333334
3276324.0,4.941666666666666,1.3933333333333333,8.485833333333334
3391393.0,5.621666666666667,3.0725,8.168333333333333
3272293.0,7.1175,3.799166666666667,10.4375
3326144.0,6.84,4.754166666666667,8.925833333333333
3462012.0,7.489166666666667,4.753333333333333,10.221666666666666
3354713.0,5.473333333333334,3.3266666666666667,7.62
3290997.0,5.7508333333333335,2.861666666666667,8.639166666666666
2942091.0,5.864999999999999,1.7166666666666668,10.016666666666667
3717251.0,4.58,0.6258333333333334,8.533333333333333
3388769.0,5.3525,2.19,8.513333333333334
3122324.0,6.146666666666666,1.2458333333333333,11.049999999999999
3569762.0,3.4091666666666662,-0.26166666666666666,7.081666666666667
3444624.0,4.835833333333333,-0.35000000000000003,10.021666666666667
3192455.0,7.0808333333333335,3.313333333333333,10.847500000000002
3786767.0,0.32749999999999996,-2.0749999999999997,2.7283333333333335
2904601.0,6.175833333333333,0.7408333333333333,11.61
2385765.0,10.630833333333333,6.354166666666667,14.910833333333334
2882992.0,10.415000000000001,7.88,12.949166666666665
3066197.0,7.5183333333333335,1.3624999999999998,13.673333333333334
2797908.0,11.0075,7.809166666666666,14.207500000000001
2866569.0,8.745833333333334,5.075,12.415833333333333
2608437.0,11.935833333333333,5.5225,18.345833333333335
2448376.0,11.356666666666667,3.7616666666666667,18.951666666666664
2688902.0,11.294166666666667,7.5183333333333335,15.071666666666665
2746410.0,7.995833333333334,2.2883333333333336,13.705833333333333
1761907.0,15.321666666666667,7.823333333333333,22.820833333333336
2804862.0,6.0441666666666665,0.8083333333333332,11.280833333333334
2363898.0,14.4,11.163333333333334,17.6375
2374550.0,15.748333333333335,11.055833333333334,20.43916666666667
2010968.0,13.898333333333333,9.538333333333332,18.260833333333334
2098750.0,11.295,5.810833333333334,16.778333333333332
2197424.0,9.989166666666668,5.463333333333334,14.513333333333334
2328457.0,11.709166666666667,6.418333333333333,16.999166666666667
1842217.0,17.00166666666667,13.419166666666667,20.584166666666665
2239840.0,19.410833333333333,14.521666666666667,24.300833333333333
2245246.0,18.005,14.54,21.47
2299284.0,14.293333333333335,9.8675,18.720000000000002
2123518.0,16.5275,12.558333333333332,20.4975
1964972.0,20.588333333333335,14.975833333333332,26.2025
2292713.0,18.4275,14.745833333333332,22.108333333333334
2335420.0,20.254166666666666,16.393333333333334,24.114166666666666
2331272.0,19.6975,13.112499999999999,26.281666666666666
2303608.0,21.709999999999997,15.881666666666666,27.536666666666665
1836216.0,18.871666666666666,11.431666666666667,26.314166666666665
2152935.0,18.4675,14.884166666666667,22.051666666666666
2025153.0,19.38083333333333,11.985,26.775000000000002
1843806.0,17.373333333333335,12.753333333333332,21.993333333333336
1773863.0,21.395,13.526666666666666,29.265
1934388.0,17.916666666666668,13.251666666666665,22.58083333333333
2106750.0,26.00916666666667,19.775833333333335,32.2425
2034964.0,22.784166666666668,15.6275,29.94333333333333
2280347.0,23.271666666666665,15.684166666666668,30.860833333333332
2284059.0,15.534999999999998,11.434166666666668,19.63416666666667
2306157.0,20.6725,13.505,27.838333333333335
2259590.0,19.175,13.039166666666667,25.31
1944075.0,18.96,11.659166666666666,26.261666666666667
1858891.0,18.389166666666668,11.8825,24.893333333333334
2731866.0,9.118333333333334,3.5716666666666668,14.663333333333334
2408446.0,16.415833333333335,11.901666666666666,20.93
2298290.0,19.198333333333334,13.625833333333333,24.769166666666667
2070644.0,16.9375,12.194166666666668,21.679999999999996
2559117.0,9.814166666666667,5.648333333333333,13.980833333333331
2475724.0,11.152500000000002,5.639166666666667,16.665833333333335
2891628.0,5.924166666666667,1.7883333333333333,10.059166666666666
2521947.0,10.07,6.733333333333333,13.405833333333334
2663355.0,13.120833333333332,10.605833333333333,15.633333333333333
3103346.0,7.004166666666666,3.5733333333333337,10.435
2548878.0,11.776666666666666,7.7075,15.844999999999999
2846940.0,8.1275,2.9333333333333336,13.320833333333333
3288489.0,6.1525,3.39,8.913333333333334
3550559.0,3.9924999999999997,0.4008333333333334,7.5874999999999995
3446096.0,2.985,0.14916666666666675,5.82
3401135.0,6.224166666666666,2.4583333333333335,9.989166666666668
2902264.0,8.096666666666666,6.119166666666666,10.076666666666666
3439438.0,5.045833333333333,1.955,8.138333333333334
3584960.0,3.89,1.5525,6.2250000000000005
3166814.0,4.199166666666667,1.1733333333333333,7.224166666666666
2984809.0,8.376666666666667,6.084166666666666,10.67
3254999.0,7.026666666666667,3.650833333333333,10.403333333333334
3457216.0,7.3133333333333335,4.7975,9.8275
3015758.0,7.524166666666667,4.130833333333333,10.915833333333333
3267238.0,8.930833333333334,5.085833333333333,12.773333333333333
3793353.0,1.8499999999999999,-1.9866666666666666,5.6825
3449149.0,5.0775,-0.9308333333333333,11.086666666666666
3226851.0,7.655833333333334,3.16,12.152500000000002
3616733.0,-0.61,-3.78,2.56
2787195.0,5.979166666666667,0.9691666666666666,10.990833333333333
2740771.0,10.873333333333333,6.509166666666666,15.236666666666666
2997600.0,9.0625,5.767499999999999,12.356666666666667
3084251.0,7.9366666666666665,4.4425,11.431666666666667
2845479.0,8.629166666666666,4.413333333333333,12.844999999999999
2665989.0,8.515833333333333,4.8925,12.14
2588092.0,12.01,7.028333333333333,16.99416666666667
2452258.0,11.669166666666667,5.34,17.996666666666666
2610009.0,11.714166666666666,6.489166666666667,16.938333333333333
2551324.0,6.908333333333334,1.4425,12.375
1812814.0,13.585,8.84,18.329166666666666
2818168.0,6.390833333333333,0.515,12.265833333333333
2351897.0,15.343333333333334,11.907499999999999,18.779166666666665
2089327.0,15.3725,10.694166666666668,20.050833333333333
1995050.0,10.4125,7.2683333333333335,13.554166666666667
2396844.0,12.143333333333333,5.945,18.342499999999998
2234995.0,11.189166666666665,7.114999999999999,15.263333333333334
2098423.0,12.0625,7.598333333333333,16.526666666666667
2192053.0,16.954166666666666,14.244166666666667,19.660833333333333
2317397.0,19.4325,12.654166666666667,26.21166666666667
2234532.0,16.453333333333333,12.653333333333334,20.255
2277714.0,15.558333333333332,9.1675,21.9475
1889519.0,16.6125,11.495833333333332,21.728333333333335
1856408.0,21.095000000000002,14.364166666666668,27.826666666666668
2255872.0,16.245833333333334,12.171666666666667,20.32
2301460.0,20.171666666666667,15.012500000000001,25.326666666666668
2325425.0,21.746666666666666,14.838333333333333,28.655833333333334
2049021.0,20.642500000000002,14.582500000000001,26.705
2037839.0,19.919999999999998,12.736666666666666,27.10166666666667
2175362.0,17.243333333333336,14.114166666666668,20.374166666666667
1896806.0,20.894166666666667,12.745833333333332,29.045
1742986.0,18.910833333333333,13.495,24.325
1971663.0,20.730833333333333,17.149166666666666,24.314166666666665
1955361.0,16.674166666666668,11.301666666666668,22.05
2047477.0,23.002499999999998,18.508333333333333,27.5
2044202.0,22.53916666666667,16.37666666666667,28.701666666666664
2343070.0,24.418333333333333,17.835833333333333,30.998333333333335
2351601.0,16.658333333333335,12.255,21.06083333333333
2298859.0,18.973333333333333,15.495,22.451666666666668
2229894.0,19.6325,13.028333333333334,26.236666666666665
1846633.0,20.480833333333333,11.5625,29.39833333333333
2170080.0,19.883333333333333,12.854166666666666,26.910833333333333
2782183.0,9.855833333333333,6.579166666666667,13.1325
2367220.0,16.5675,10.581666666666667,22.550833333333333
2026889.0,19.805,14.286666666666667,25.323333333333334
1942613.0,19.223333333333333,14.542499999999999,23.90416666666667
2643811.0,10.37,7.3075,13.434166666666668
2490141.0,11.185,6.232499999999999,16.141666666666666
2705963.0,8.36,5.6258333333333335,11.0925
3085336.0,6.514166666666667,3.5025,9.524166666666668
2719289.0,12.311666666666667,9.231666666666667,15.3925
3186857.0,6.2625,2.545,9.979166666666666
2550967.0,11.888333333333334,7.3933333333333335,16.38416666666667
2580811.0,10.1875,7.351666666666667,13.024166666666666
3338893.0,6.836666666666667,3.17,10.500833333333334
3599139.0,5.8675,1.3991666666666667,10.333333333333334
3604508.0,2.0325,-0.1925,4.258333333333334
3250463.0,8.756666666666666,5.524166666666667,11.988333333333335
2857289.0,7.006666666666667,3.143333333333333,10.868333333333334
3485341.0,4.7725,1.9216666666666666,7.625
3412316.0,2.8108333333333335,-0.18250000000000002,5.804166666666667
3054643.0,5.048333333333333,1.6466666666666665,8.454166666666667
3267462.0,8.245,6.671666666666667,9.815
3230005.0,9.346666666666666,6.243333333333333,12.453333333333333
3342608.0,7.839166666666666,6.0249999999999995,9.650833333333333
2839380.0,6.96,4.565833333333333,9.353333333333333
3205802.0,9.8075,5.8475,13.765833333333333
3746192.0,3.9899999999999998,-0.8675,8.8475
3359231.0,6.8475,-0.5175,14.214166666666666
3045107.0,9.583333333333334,6.430833333333333,12.736666666666666
3467235.0,1.1816666666666666,-4.226666666666667,6.585833333333333
3116265.0,6.767499999999999,1.9666666666666668,11.5675
2809358.0,9.285833333333334,3.2466666666666666,15.3275
2996319.0,8.811666666666666,2.6283333333333334,14.994166666666667
3126021.0,8.745,5.925,11.5625
2632155.0,8.661666666666667,4.195833333333334,13.123333333333333
2616009.0,7.398333333333333,3.5883333333333334,11.206666666666665
2598210.0,11.248333333333333,5.398333333333333,17.0975
2403965.0,11.925833333333335,6.427499999999999,17.4225
2329731.0,12.285000000000002,7.679166666666667,16.893333333333334
2507564.0,6.165,0.6349999999999999,11.694166666666666
2051838.0,10.300833333333333,4.421666666666667,16.183333333333334
2794810.0,6.6275,0.5083333333333334,12.7475
2114541.0,12.819166666666666,10.145833333333334,15.491666666666667
1946947.0,15.43,9.924999999999999,20.935
2423007.0,11.021666666666667,7.6191666666666675,14.424999999999999
2384076.0,12.999166666666667,6.5825000000000005,19.418333333333333
2241753.0,11.655833333333334,7.357499999999999,15.955
2189826.0,11.7475,7.488333333333333,16.00583333333333
2229121.0,16.256666666666664,13.148333333333333,19.3675
2340005.0,22.372500000000002,15.415833333333333,29.330833333333334
2254948.0,16.116666666666667,10.874166666666667,21.360833333333332
2250294.0,16.985833333333332,11.694166666666668,22.27916666666667
1786937.0,17.1475,12.070833333333333,22.22083333333333
2198384.0,21.878333333333334,14.1,29.6575
1948074.0,15.568333333333333,10.6775,20.460833333333333
1991254.0,19.538333333333334,14.478333333333333,24.5975
2027083.0,22.738333333333333,15.683333333333332,29.795
1896954.0,19.8025,14.292499999999999,25.310000000000002
1922769.0,19.221666666666668,13.435833333333333,25.00583333333333
1933656.0,17.624166666666667,14.233333333333334,21.016666666666666
1778501.0,21.879166666666666,14.296666666666667,29.460833333333337
1916655.0,20.653333333333332,12.670833333333334,28.638333333333332
2002097.0,20.300833333333333,15.6,25.003333333333334
1968412.0,18.0725,11.686666666666667,24.4575
2014621.0,22.215,17.9575,26.4725
1927022.0,23.314999999999998,15.783333333333333,30.847499999999997
2308325.0,20.2625,16.06083333333333,24.464166666666667
2352017.0,14.85,11.2025,18.4975
2256112.0,17.771666666666665,12.785833333333334,22.756666666666664
1978673.0,20.61,13.970833333333333,27.249166666666667
2181480.0,23.365,13.866666666666667,32.86083333333333
2240916.0,21.239166666666666,16.929166666666667,25.549166666666665
2722266.0,11.463333333333333,9.0825,13.847500000000002
2099167.0,16.4875,9.606666666666667,23.364166666666666
1916257.0,18.899166666666666,14.140833333333333,23.659166666666664
2250329.0,18.232499999999998,13.403333333333334,23.063333333333333
2688049.0,9.769166666666667,5.734999999999999,13.800833333333335
2545153.0,10.598333333333334,3.7533333333333334,17.445
3086143.0,7.195833333333333,4.486666666666667,9.904166666666667
3233128.0,5.4925,0.9574999999999999,10.029166666666667
2786442.0,10.305,5.5441666666666665,15.065
3284673.0,5.216666666666667,2.63,7.801666666666667
2275682.0,13.0625,8.623333333333333,17.5025
2462060.0,10.710833333333333,8.83,12.589999999999998
3329055.0,6.59,1.8566666666666667,11.321666666666667
3461078.0,7.0425,4.786666666666666,9.296666666666667
3660522.0,1.2091666666666667,-1.4883333333333333,3.9066666666666667
2885002.0,9.725833333333332,6.764166666666667,12.6875
3085954.0,8.91,5.895,11.924999999999999
3582509.0,3.2691666666666666,0.5125000000000001,6.026666666666666
3331986.0,2.964166666666667,0.3833333333333333,5.546666666666667
3391780.0,6.3066666666666675,2.1591666666666667,10.455833333333333
3389755.0,6.2525,3.5116666666666667,8.994166666666667
3160020.0,9.6225,6.3625,12.881666666666666
3479375.0,3.7241666666666666,1.6966666666666665,5.754166666666666
3389457.0,4.405,2.049166666666667,6.760833333333333
3064707.0,10.725833333333334,5.5075,15.945833333333333
